sr,business_name,business_type,address,tehsil,phone,map_link
"135","Butt Kite House","Kite Flying - Seller","Attari Saroba Rd, Sufiabad, Lahore, Pakistan, Nishter Town","Nishter Town","03063306045, 03224993974","https://www.google.com/maps?q=31.4304370,74.3596120"
"136","Qamar Kite","Kite Flying - Trader","F75G+7X7, Samsani Rd, Block A Revenue Employees Cooperative Housing Society, Lahore, Pakistan, Allama Iqbal","Allama Iqbal","03214681246","https://www.google.com/maps?q=31.4581750,74.2774730"
"137","Rana Kite House","Kite Flying - Seller","H9C3+JW4, Mughalpura, Lahore, Pakistan, Shalimar Town","Shalimar Town","03227267272","https://www.google.com/maps?q=31.5718680,74.3549290"
"138","Kabeer traders","Kite Flying - Seller","G8G3+QM6, Shah Kamal Rd, Combo Colony, Lahore, 54000, Pakistan, Model Town","Model Town","03467479213, 03244963335","https://www.google.com/maps?q=31.5268660,74.3041970"
"139","Rehman kite maker and seller","Kite Flying - Seller","Main Bazar Tajpura, Shad Bagh, Lahore, Pakistan, Lahore City","Lahore City","03006439118","https://www.google.com/maps?q=31.5940830,74.3366220"
"140","Ahsan kite seller","Kite Flying - Seller","89XF+QPV, Old Kahna, Lahore, Pakistan, Nishter Town","Nishter Town","03084559429","https://www.google.com/maps?q=31.3495200,74.3742620"
"141","Butt Kites","Kite Flying - Manufacturer","H78X+VX2, Naseeruddin Rd, Islampura, Lahore, 54000, Pakistan, Lahore City","Lahore City","03020426121","https://www.google.com/maps?q=31.5671400,74.2996500"
"142","F&D kite shop","Kite Flying - Seller","Ravi Rd, Karim Park Lahore, Pakistan, Lahore City","Lahore City","03114350593","https://www.google.com/maps?q=31.5918320,74.3045560"
"143","Nabeel kite house","Kite Flying - Seller","Kahna Kacha Rd, Kahna Nau, Lahore, Pakistan, Nishter Town","Nishter Town","03238483809","https://www.google.com/maps?q=31.3746220,74.3544850"
"144","Arshad kite","Kite Flying - Seller","J7WV+753, Jameel Park, Shahdara, 54950, Pakistan, Ravi Town","Ravi Town","03224021057","https://www.google.com/maps?q=31.6455820,74.2928770"
"145","Zulfiqar asghar teaders","Kite Flying - Seller","88 College Rd, Eden Boulevard Block C Eden Residencia, Lahore, 54600, Pakistan, Model Town","Model Town","03470463237","https://www.google.com/maps?q=31.4155310,74.2879160"
"146","Qamar Kite","Kite Flying - Seller","F75G+7X7, Samsani Rd, Block A Revenue Employees Cooperative Housing Society, Lahore, Pakistan, Allama Iqbal","Allama Iqbal","03214681246","https://www.google.com/maps?q=31.4581750,74.2774730"
"147","ASIF KITE MAKER","Kite Flying - Manufacturer","H8J3+7WF, Shish Mahal Rd, Data Gunj Buksh Town, Lahore, Pakistan, Lahore City","Lahore City","03249420201","https://www.google.com/maps?q=31.5807740,74.3046890"
"148","Shah G Kite","Kite Flying - Trader","NS Tailors 6 Wahdat Link Road, 328, Rehmanpura Colony, Lahore, Province of Punjab, Model Town","Model Town","03239619633","https://www.google.com/maps?q=31.5195130,74.3576590"
"149","Excel","Kite Flying - Trader","Shop 14, Noor Chambers, Bengali street, Ganpat Rd, Anarkali Bazaar Lahore, 54000, Pakistan, Lahore City","Lahore City","03219555510","https://www.google.com/maps?q=31.5757150,74.3120550"
"150","Qamar Kite","Kite Flying - Manufacturer","F75G+7X7, Samsani Rd, Block A Revenue Employees Cooperative Housing Society, Lahore, Pakistan, Allama Iqbal","Allama Iqbal","03214681246","https://www.google.com/maps?q=31.4581750,74.2774730"
"151","Sutureline Kites","Kite Flying - Manufacturer","H9JR+CH5 Allah-ho park, Sue Wala Rd, Baghban Pura Housing Scheme Shahid Park, Lahore, Pakistan, Shalimar Town","Shalimar Town","03201492458","https://www.google.com/maps?q=31.5809660,74.3911750"
"152","Excel","Kite Flying - Manufacturer","Shop 14, Noor Chambers, Bengali street, Ganpat Rd, Anarkali Bazaar Lahore, 54000, Pakistan, Lahore City","Lahore City","03219555510","https://www.google.com/maps?q=31.5757160,74.3120550"
"153","Asif Store","Kite Flying - Seller","H9M5+RP5, Ghoray Shah Rd, Bhogiwal Kot Khawaja Saeed, Lahore, 54000, Pakistan, Shalimar Town","Shalimar Town","03234983120","https://www.google.com/maps?q=31.5846250,74.3719430"
"154","Excel","Kite Flying Association","Shop 14, Noor Chambers, Bengali street, Ganpat Rd, Anarkali Bazaar Lahore, 54000, Pakistan, Lahore City","Lahore City","03219555510","https://www.google.com/maps?q=31.5757150,74.3120550"
"155","Hafiz Trader","Kite Flying - Manufacturer","J7QX+756, Qaiser Town-Shahdara Town Rd, Shahdara Town, Lahore, Pakistan, Ravi Town","Ravi Town","03244792968","https://www.google.com/maps?q=31.6380150,74.2979770"
"156","Shah G Kite","Kite Flying - Seller","NS Tailors Lahore, Rehmanpura Colony, 6 Wahdat Link Road, 328, Model Town","Model Town","03239619633","https://www.google.com/maps?q=31.5199150,74.3148540"
"157","Sahil Bhatti","Kite Flying - Seller","C8WR+FP4, Kot Lakhpat, Lahore, Pakistan, Model Town","Model Town","03085176989","https://www.google.com/maps?q=31.4465650,74.3420800"
"158","Ustad badshah","Kite Flying - Manufacturer","Main Bazar Nizamabad, Ghaziabad, Lahore, Pakistan, Shalimar Town","Shalimar Town","03234347140","https://www.google.com/maps?q=31.5542690,74.4000790"
"159","Waqar bhai","Kite Flying - Manufacturer","F84W+8XM, behind General Hospital, Jahangir Park Ismail Nagar, Lahore, Pakistan, Model Town","Model Town","03238091212","https://www.google.com/maps?q=31.4556680,74.3470570"
"160","Shah G Kite","Kite Flying - Manufacturer","NS Tailors 328 6 - Wahdat Link Road, Rehmanpura Colony, Lahore, 54000, Pakistan, Model Town","Model Town","03239619633","https://www.google.com/maps?q=31.5216120,74.3155180"
"161","RazaMehmood","Kite Flying - Seller","G8W8+M4V, Jinnah Town, Lahore, 54000, Pakistan, Model Town","Model Town","03234179801","https://www.google.com/maps?q=31.5467220,74.3155670"
"162","Khokhar G kites","Kite Flying - Manufacturer","F9X4+CRW, Makkah Colony Lahore, Pakistan, Lahore Cantt","Lahore Cantt","03086397676","https://www.google.com/maps?q=31.4986050,74.3570270"
"163","Shafi sons","Kite Flying - Manufacturer","996J+3JC, al jannat, HOUSING SOCIETY Immad Garden Housing Scheme, Kahna, 56000, Pakistan, Model Town","Model Town","03136630671","https://www.google.com/maps?q=31.3601860,74.3815000"
"164","ABC (Al-Rahman Book Center)","Kite Flying - Seller","19 Abu Bakar Rd, Karnalpora Combo Colony, Lahore, 54000, Pakistan, Model Town","Model Town","03114290882","https://www.google.com/maps?q=31.5234730,74.3022800"
"165","AA Trader","Kite Flying - Manufacturer","50, Rachna Block Allama Iqbal Town, Lahore, 54000, Pakistan, Allama Iqbal","Allama Iqbal","03027555547","https://www.google.com/maps?q=31.5129390,74.2842560"
"166","Ellahi - Baksh Enterprises","Kite Flying - Trader","House no E - 38/A Street no 2, Rifle Range Rd, Iqbal Park Lahore, Pakistan, Lahore Cantt","Lahore Cantt","03214122535","https://www.google.com/maps?q=31.4897690,74.3766560"
"167","New kite shop","Kite Flying - Seller","st#3 Walton Rd, Peer Colony Madina Colony, Lahore, 54750, Pakistan, Model Town","Model Town","03114716108","https://www.google.com/maps?q=31.4910030,74.3699990"
"168","Talha traders","Kite Flying - Trader","H8GX+P23, Road, Swami Nagar Lahore, Pakistan, Shalimar Town","Shalimar Town","03164692277","https://www.google.com/maps?q=31.5767280,74.3474590"
"169","Zahid kits","Kite Flying - Manufacturer","H9HR+G59, Street 4, Nabi Pura, Lahore, Pakistan, Shalimar Town","Shalimar Town","03234702980","https://www.google.com/maps?q=31.5788740,74.3906340"
"170","shine kite","Kite Flying - Manufacturer","HC52+V3M, Tajpura Main Rd, Tajpura, Lahore, Pakistan, Lahore Cantt","Lahore Cantt","03211688587","https://www.google.com/maps?q=31.5597040,74.4001620"
"171","Golden Traders","Kite Flying - Trader","H8WQ+Q5P,Street no 15 , Shop no 2 , Amir Rd, Shad Bagh, Lahore, Pakistan, Ravi Town","Ravi Town","03345599064","https://www.google.com/maps?q=31.5969710,74.3379620"
"172","Shakeel ahmad","Kite Flying - Seller","Chah Miran Rd, Chah Miran, Lahore, Pakistan, Ravi Town","Ravi Town","03249431135","https://www.google.com/maps?q=31.5880130,74.3445070"
"173","Lala Billu Kite Centre","Kite Flying - Seller","G7VW+86X, Samanabad Town, Lahore, 54000, Pakistan, Lahore City","Lahore City","03004248241","https://www.google.com/maps?q=31.5434010,74.2955130"
"174","Golden Kite House","Kite Flying - Seller","H828+79M, Mozang Chungi, Lahore, 54000, Pakistan, Lahore City","Lahore City","03234189425","https://www.google.com/maps?q=31.5507580,74.3158212"
"175","Ellahi - Baksh Enterprises","Kite Flying - Seller","House E-38/A Street No 2, Iqbal Park Lahore, Pakistan, Lahore Cantt","Lahore Cantt","03214122535","https://www.google.com/maps?q=31.4899950,74.3771310"
"176","Bamboo Merchant","Kite Flying - Seller","H8F8+JR4, Baans Bazar, Gawalmandi, Lahore, 54000, Pakistan, Lahore City","Lahore City","03227624271","https://www.google.com/maps?q=31.5739720,74.3171410"
"177","BILAL COSMETICS","Kite Flying - Seller","Lahore Ring Rd, Lahore, Pakistan, Wahgah Town","Wahgah Town","03129571924","https://www.google.com/maps?q=31.5388350,74.2648890"
"178","786 kite house","Kite Flying - Trader","Band Rd, Shera Kot, Lahore, 54000, Pakistan, Allama Iqbal","Allama Iqbal","03000846370","https://www.google.com/maps?q=31.5362300,74.2756530"
"179","Dogar Kites","Kite Flying - Manufacturer","C9M7+XW8, Awan Market Rd, Usman park, Lahore, Pakistan, Model Town","Model Town","03064090001","https://www.google.com/maps?q=31.4348600,74.3647300"
"180","city Graphics","Kite Flying - Trader","322 Ravi Rd, near Azam Shaddi Hall, Data Gunj Buksh Town, Lahore, 54000, Pakistan, Lahore City","Lahore City","03234495555","https://www.google.com/maps?q=31.5903680,74.3063480"
"181","ABS Trader's","Kite Flying - Seller","F87Q+CWF، Bostan Colony، کوٹ لکھپت، لاہور، Pakistan, Model Town","Model Town","03124204538, 03054005001","https://www.google.com/maps?q=31.4635880,74.3398700"
"182","Jaffar kite","Kite Flying - Manufacturer","Shahdara Flyover, Shahdara Town, Shahdara, Pakistan, Ravi Town","Ravi Town","03054402940","https://www.google.com/maps?q=31.6167310,74.2908760"
"183","Shahid kite House","Kite Flying - Manufacturer","house# 12 Street 83 muhalla rasool park ichhra lahore, Model Town","Model Town","03244501825","https://www.google.com/maps?q=31.5327690,74.3201280"
"184","Subhani Kite house","Kite Flying - Seller","Kot Lakhpat Station, PECO Rd, Kot Lakhpat, Lahore, Punjab, F86Q+552, Quaid e Azam Industrial Estate, Lahore, Pakistan, Model Town","Model Town","03214536318","https://www.google.com/maps?q=31.4603260,74.3377700"
"185","Vip kite store","Kite Flying - Seller","G7RM+WHH, Nonarian Bazar, Shera Kot Lahore, 54000, Pakistan, Lahore City","Lahore City","03156602085","https://www.google.com/maps?q=31.5422560,74.2840310"
"186","Ayaz kite flying and pan shop","Kite Flying - Seller","HCX2+HMV, Shadipura, Lahore, Pakistan, Shalimar Town","Shalimar Town","03164379719","https://www.google.com/maps?q=31.5990030,74.4015260"
"187","CHAUDHARY SPORTSWEAR AND GARMENTS","Kite Flying - Seller","Shope 82-G, Panorama Shopping Centre, Shahrah-e-Quaid-e-Azam, Garhi Shahu, Lahore, 54000, Pakistan, Lahore City","Lahore City","03099868226","https://www.google.com/maps?q=31.5618070,74.3211580"
"188","city Graphics","Kite Flying - Manufacturer","322 Ravi Rd, near Azam Shaddi Hall, Data Gunj Buksh Town, Lahore, 54000, Pakistan, Lahore City","Lahore City","03234495555","https://www.google.com/maps?q=31.5903680,74.3063480"
"189","Paris Kite Club","Kite Flying - Seller","240 Allama Iqbal Rd, Mustafabad, Lahore, Pakistan, Shalimar Town","Shalimar Town","03700090914","https://www.google.com/maps?q=31.5504370,74.3682540"
"190","ABDULLAH REHAN SAFE KITE HOUSE","Kite Flying - Seller","H8PR+F6Q, Chah Miran, Lahore, Pakistan, Lahore City","Lahore City","03227724176","https://www.google.com/maps?q=31.5862860,74.3403460"
"191","city Graphics","Kite Flying - Seller","322 Ravi Rd, near Azam Shaddi Hall, Data Gunj Buksh Town, Lahore, 54000, Pakistan, Lahore City","Lahore City","03234495555","https://www.google.com/maps?q=31.5903680,74.3063480"
"192","Zaid Kite House","Kite Flying - Trader","L Block Rd, Sabzazar Block L Sabzazar Housing Scheme Phase 1 & 2 Lahore, Pakistan, Lahore City","Lahore City","03054431720","https://www.google.com/maps?q=31.5189540,74.2543320"
"193","Kabeer traders","Kite Flying - Seller","G8G3+QJM, Shah Kamal Rd, Combo Colony Lahore, 54000, Pakistan, Model Town","Model Town","03244963335","https://www.google.com/maps?q=31.5204730,74.3604680"
"194","corebuild enterpsrises","Kite Flying - Trader","51 Circular Rd, Naulakha, Lahore, 54000, Pakistan, Lahore City","Lahore City","03229444414","https://www.google.com/maps?q=31.5794570,74.3260810"
"195","Geo Kite Center","Kite Flying - Manufacturer","Band Rd, Lahore, 54000, Pakistan, Lahore City","Lahore City","03234101933","https://www.google.com/maps?q=31.5472540,74.2677750"
"196","Mini Dollar shop","Kite Flying - Seller","F9H9+X34, Nasrullah St, Walton, Lahore, Pakistan, Model Town","Model Town","03234900475","https://www.google.com/maps?q=31.4800830,74.3676160"
"197","Najeeb Kite Seller","Kite Flying - Seller","najeebassociates@hotmail.com, Model Town","Model Town","03150442339","https://www.google.com/maps?q=31.5288480,74.2762640"
"198","Rao kite house","Kite Flying - Seller","H8CX+GJ2, Garhi Shahu, Lahore, Pakistan, Shalimar Town","Shalimar Town","03474353184","https://www.google.com/maps?q=31.5712600,74.3490100"
"199","A&W","Kite Flying - Seller","J77R+7F8, Service Rd, Shahdara Town, Shahdara, Pakistan, Ravi Town","Ravi Town","03324748950","https://www.google.com/maps?q=31.6128547,74.2910103"
"200","Majestic Showcase","Kite Flying - Seller","Thokar Niaz Baig Station, Irrigation Colony, Lahore, Pakistan, Allama Iqbal","Allama Iqbal","03014683173","https://www.google.com/maps?q=31.4734190,74.2417000"
"201","Farhan kite sellar","Kite Flying - Seller","Yakki Gate Bazar, Kucha Khair Din Kucha Meher Ghous Walled City of Lahore, Lahore, Pakistan, Lahore City","Lahore City","03234468164","https://www.google.com/maps?q=31.5834940,74.3276710"
"202","ABDULLAH REHAN SAFE KITE HOUSE","Kite Flying - Manufacturer","H8PR+F6Q, Chah Miran, Lahore, Pakistan, Lahore City","Lahore City","03227724176","https://www.google.com/maps?q=31.5862860,74.3403460"
"203","Kite sale & purchase","Kite Flying - Trader","Street H, Upper Mall Scheme, Lahore, Pakistan, Lahore City","Lahore City","03204829033","https://www.google.com/maps?q=31.5462970,74.3570690"
"204","Master Ramzan Electric and Departmental Store.","Kite Flying - Seller","ST:12 dari ،, Jahman, Pakistan, Lahore Saddar","Lahore Saddar","03238439285","https://www.google.com/maps?q=31.3570090,74.5275270"
"205","BismilaAllah Holesale","Kite Flying - Manufacturer","G7HR+8VV, Millat Rd, Baitul Raza Colony, Lahore, 54000, Pakistan, Model Town","Model Town","03224720380","https://www.google.com/maps?q=31.5281170,74.2922680"
"206","Hassan Kite Centre","Kite Flying - Seller","Civic Centre, Gulshan-e-Ravi, Lahore, Lahore City","Lahore City","03074193336","https://www.google.com/maps?q=31.5400000,74.2900000"
"207","Faiq Kite House","Kite Flying - Seller","Main Gazi Road Near Bantii Hotel, Lahore, Pakistan, Lahore Cantt","Lahore Cantt","03004217963","https://www.google.com/maps?q=31.4591610,74.3542760"
"208","Basil Butt Kite House","Kite Flying - Seller","C8P3+9W6، چراغ دین روڈ، Sector D2 Sector D 2 Block 3 Green Town, Lahore, 54770, Pakistan, Model Town","Model Town","03214763929","https://www.google.com/maps?q=31.4359070,74.3047670"
"209","Boss","Kite Flying - Seller","JC6F+2FV, Wahga Town, Lahore, Pakistan, Wahgah Town","Wahgah Town","03224626287","https://www.google.com/maps?q=31.6101770,74.4236110"
"210","Emaan associates","Kite Flying - Seller","HC4C+93H, Yazdani Rd, Aziz Bhatti Town, Lahore, Pakistan, Shalimar Town","Shalimar Town","03004332326","https://www.google.com/maps?q=31.5558830,74.4203280"
"211","444/9 zinat block Allama Iqbal town","Kite Flying - Seller","9, Zeenat Block Allama Iqbal Town, Lahore, 54000, Pakistan, Lahore City","Lahore City","03027555547","https://www.google.com/maps?q=31.5187790,74.2857180"
"212","Fayyaz kite house","Kite Flying - Seller","F7X6+V2W, Hajvery Rd, Kakazai, Lahore, Pakistan, Allama Iqbal","Allama Iqbal","03214609751","https://www.google.com/maps?q=31.4997320,74.2600890"
"213","Butt Shop","Kite Flying - Seller","G7WJ+MWF, Rehman Park Block F Gulshan-e-Ravi, Lahore, 54000, Pakistan, Lahore City","Lahore City","03234003925","https://www.google.com/maps?q=31.5464890,74.2823280"
"214","AbuBakar general store","Kite Flying - Seller","F9JC+VW3, Gujjar St, Fort Villas, Lahore, Pakistan, Lahore Cantt","Lahore Cantt","03200539036","https://www.google.com/maps?q=31.4821530,74.3722810"
"215","Umar Kites","Kite Flying - Manufacturer","J7FW+V4J, Qazi Park Shahdara Town, Shahdara, Pakistan, Ravi Town","Ravi Town","03164915843","https://www.google.com/maps?q=31.6297540,74.2960080"
"216","Touseef video games","Kite Flying - Manufacturer","Plot 114, Township Block 8 Sector B 1 Lahore, 54770, Pakistan, Model Town","Model Town","03024224422","https://www.google.com/maps?q=31.4620950,74.3115990"
"217","FAYYAZ KITE MAKER","Kite Flying - Manufacturer","H8HF+F82, Kucha Baghicha Samadhi, Mochi Gate Walled City of Lahore, Lahore, 54000, Pakistan, Lahore City","Lahore City","03467035229","https://www.google.com/maps?q=31.5786410,74.3232800"
"218","shahzad Awan","Kite Flying - Manufacturer","Plot 977, Rehmat Colony, Lahore, Pakistan, Nishter Town","Nishter Town","03225052149","https://www.google.com/maps?q=31.4189620,74.3645610"
"219","Shop","Kite Flying - Manufacturer","F85X+4PC, Ismail Nagar, Lahore, Pakistan, Model Town","Model Town","03244247577","https://www.google.com/maps?q=31.4579220,74.3491410"
"220","Moon Kites","Kite Flying - Manufacturer","H8JW+HPX, Tezab Ahata Swami Nagar, Lahore, Pakistan, Ravi Town","Ravi Town","03241422034","https://www.google.com/maps?q=31.5815030,74.3467950"
"221","Zain Reviews","Kite Flying - Trader","141, Shah Jamal Shahdara Town, Lahore, Pakistan, Ravi Town","Ravi Town","03217946508","https://www.google.com/maps?q=31.6090840,74.2623270"
